order_id,order_date,supplier,shipping_mode,product_category,order_value_eur,promised_lead_time_days,actual_lead_time_days,is_delayed,delay_days,is_defective,is_otif
ORD-10759,2025-09-17,Supplier C (USA),Air Freight,Heavy Machinery,3207.86,14,16,True,2,False,False
ORD-10760,2025-10-15,Supplier D (India),Ocean Cargo,Raw Materials,7795.89,14,17,True,3,False,False
ORD-10761,2025-02-03,Supplier B (China),Air Freight,Heavy Machinery,14303.06,14,13,False,0,False,True
ORD-10762,2025-12-14,Supplier D (India),Air Freight,Industrial Components,1374.22,14,14,False,0,False,True
ORD-10763,2025-04-05,Supplier B (China),Ocean Cargo,Electronics,9008.25,14,20,True,6,False,False
ORD-10764,2025-03-13,Supplier D (India),Express Courier,Electronics,11147.97,45,53,True,8,False,False
ORD-10765,2025-02-08,Supplier E (Vietnam),Air Freight,Heavy Machinery,8191.86,7,8,True,1,False,False
ORD-10766,2025-06-03,Supplier A (Germany),Express Courier,Heavy Machinery,5267.43,14,19,True,5,False,False
ORD-10767,2025-09-07,Supplier E (Vietnam),Express Courier,Raw Materials,2207.62,45,46,True,1,False,False
ORD-10768,2025-06-11,Supplier A (Germany),Ocean Cargo,Raw Materials,14960.05,7,8,True,1,False,False
ORD-10769,2025-04-28,Supplier A (Germany),Air Freight,Industrial Components,5052.32,14,24,True,10,True,False
ORD-10770,2025-09-16,Supplier A (Germany),Air Freight,Industrial Components,2384.86,7,7,False,0,False,True
ORD-10771,2025-11-02,Supplier B (China),Express Courier,Industrial Components,3810.74,7,19,True,12,False,False
ORD-10772,2025-09-25,Supplier C (USA),Express Courier,Heavy Machinery,6599.23,21,21,False,0,False,True
ORD-10773,2025-02-23,Supplier A (Germany),Express Courier,Heavy Machinery,1409.59,30,28,False,0,False,True
ORD-10774,2025-08-24,Supplier A (Germany),Ocean Cargo,Electronics,4985.78,21,22,True,1,False,False
ORD-10775,2025-08-10,Supplier E (Vietnam),Air Freight,Industrial Components,3520.99,7,9,True,2,False,False
ORD-10776,2025-09-08,Supplier D (India),Air Freight,Heavy Machinery,14311.54,45,46,True,1,False,False
ORD-10777,2025-11-09,Supplier D (India),Express Courier,Electronics,1096.73,14,17,True,3,False,False
ORD-10778,2025-04-22,Supplier D (India),Air Freight,Industrial Components,10415.04,30,31,True,1,False,False
ORD-10779,2025-09-12,Supplier D (India),Ocean Cargo,Raw Materials,15270.47,14,18,True,4,False,False
ORD-10780,2025-10-30,Supplier A (Germany),Ocean Cargo,Raw Materials,1130.4,45,45,False,0,False,True
ORD-10781,2025-07-26,Supplier B (China),Air Freight,Heavy Machinery,1244.21,30,28,False,0,False,True
ORD-10782,2025-08-17,Supplier D (India),Air Freight,Electronics,20511.07,21,21,False,0,False,True
ORD-10783,2025-12-07,Supplier B (China),Ocean Cargo,Raw Materials,2383.92,7,9,True,2,False,False
ORD-10784,2025-03-07,Supplier C (USA),Air Freight,Electronics,58446.28,45,51,True,6,False,False
ORD-10785,2025-03-16,Supplier A (Germany),Air Freight,Electronics,1159.02,7,7,False,0,False,True
ORD-10786,2025-04-13,Supplier B (China),Express Courier,Raw Materials,5630.98,7,7,False,0,False,True
ORD-10787,2025-07-11,Supplier B (China),Express Courier,Electronics,4823.64,14,17,True,3,False,False
ORD-10788,2025-09-09,Supplier C (USA),Air Freight,Raw Materials,4160.72,45,50,True,5,False,False
ORD-10789,2025-08-14,Supplier C (USA),Express Courier,Heavy Machinery,7117.91,7,8,True,1,False,False
ORD-10790,2025-10-21,Supplier C (USA),Ocean Cargo,Industrial Components,7454.08,21,23,True,2,False,False
ORD-10791,2025-11-02,Supplier A (Germany),Ocean Cargo,Industrial Components,4297.86,30,33,True,3,False,False
ORD-10792,2025-04-08,Supplier A (Germany),Express Courier,Heavy Machinery,2183.45,45,46,True,1,False,False
ORD-10793,2025-12-04,Supplier D (India),Express Courier,Raw Materials,11364.03,14,14,False,0,False,True
ORD-10794,2025-10-13,Supplier C (USA),Express Courier,Raw Materials,8122.9,45,46,True,1,False,False
ORD-10795,2025-12-01,Supplier A (Germany),Air Freight,Raw Materials,5386.59,14,17,True,3,False,False
ORD-10796,2025-12-13,Supplier D (India),Air Freight,Raw Materials,7919.58,30,30,False,0,False,True
ORD-10797,2025-11-04,Supplier A (Germany),Express Courier,Heavy Machinery,9092.03,21,22,True,1,False,False
ORD-10798,2025-09-06,Supplier B (China),Ocean Cargo,Industrial Components,2672.09,7,8,True,1,False,False
ORD-10799,2025-06-15,Supplier A (Germany),Air Freight,Electronics,7696.68,45,45,False,0,False,True
ORD-10800,2025-12-01,Supplier D (India),Express Courier,Electronics,3157.61,14,14,False,0,False,True
ORD-10801,2025-01-30,Supplier C (USA),Express Courier,Industrial Components,9335.94,30,38,True,8,False,False
ORD-10802,2025-09-04,Supplier A (Germany),Express Courier,Heavy Machinery,4213.63,7,5,False,0,False,True
ORD-10803,2025-04-16,Supplier D (India),Ocean Cargo,Electronics,8017.45,30,28,False,0,False,True
ORD-10804,2025-02-20,Supplier B (China),Express Courier,Industrial Components,3473.66,21,23,True,2,False,False
ORD-10805,2025-03-22,Supplier B (China),Air Freight,Heavy Machinery,8357.9,7,5,False,0,False,True
ORD-10806,2025-05-13,Supplier A (Germany),Air Freight,Electronics,2246.18,7,10,True,3,False,False
ORD-10807,2025-10-12,Supplier B (China),Ocean Cargo,Raw Materials,5059.06,7,8,True,1,False,False
ORD-10808,2025-05-18,Supplier A (Germany),Air Freight,Raw Materials,10769.85,14,12,False,0,False,True
ORD-10809,2025-07-03,Supplier C (USA),Ocean Cargo,Heavy Machinery,7142.11,7,9,True,2,False,False
ORD-10810,2025-11-26,Supplier D (India),Ocean Cargo,Raw Materials,5730.87,30,36,True,6,False,False
ORD-10811,2025-09-30,Supplier B (China),Ocean Cargo,Heavy Machinery,20802.93,14,16,True,2,False,False
ORD-10812,2025-12-06,Supplier A (Germany),Air Freight,Industrial Components,11146.82,7,22,True,15,False,False
ORD-10813,2025-03-10,Supplier A (Germany),Air Freight,Industrial Components,9744.24,30,28,False,0,False,True
ORD-10814,2025-02-03,Supplier A (Germany),Ocean Cargo,Electronics,8320.04,30,42,True,12,True,False
ORD-10815,2025-09-19,Supplier B (China),Ocean Cargo,Heavy Machinery,9192.63,45,48,True,3,False,False
ORD-10816,2025-02-22,Supplier D (India),Express Courier,Electronics,18502.88,30,32,True,2,False,False
ORD-10817,2025-07-24,Supplier A (Germany),Express Courier,Electronics,3518.76,21,26,True,5,False,False
ORD-10818,2025-05-06,Supplier D (India),Ocean Cargo,Industrial Components,11020.62,7,14,True,7,False,False
ORD-10819,2025-08-23,Supplier D (India),Express Courier,Electronics,6536.72,7,19,True,12,False,False
ORD-10820,2025-02-12,Supplier B (China),Air Freight,Raw Materials,3617.38,7,8,True,1,False,False
ORD-10821,2025-08-28,Supplier D (India),Air Freight,Electronics,4537.9,30,36,True,6,False,False
ORD-10822,2025-04-21,Supplier C (USA),Express Courier,Heavy Machinery,5856.6,30,29,False,0,False,True
ORD-10823,2025-09-06,Supplier C (USA),Ocean Cargo,Raw Materials,2470.18,7,5,False,0,False,True
ORD-10824,2025-05-31,Supplier B (China),Rail Freight,Industrial Components,9810.52,14,14,False,0,False,True
ORD-10825,2025-07-02,Supplier B (China),Ocean Cargo,Heavy Machinery,4526.57,14,15,True,1,False,False
ORD-10826,2025-12-02,Supplier A (Germany),Express Courier,Raw Materials,5260.3,21,30,True,9,False,False
ORD-10827,2025-04-05,Supplier B (China),Ocean Cargo,Heavy Machinery,14556.05,45,44,False,0,True,False
ORD-10828,2025-01-08,Supplier B (China),Ocean Cargo,Raw Materials,5452.33,21,25,True,4,False,False
ORD-10829,2025-12-26,Supplier C (USA),Ocean Cargo,Heavy Machinery,17019.84,7,10,True,3,False,False
ORD-10830,2025-07-03,Supplier A (Germany),Express Courier,Heavy Machinery,3229.71,7,7,False,0,False,True
ORD-10831,2025-10-08,Supplier E (Vietnam),Ocean Cargo,Raw Materials,2043.35,7,6,False,0,False,True
ORD-10832,2025-07-14,Supplier D (India),Rail Freight,Industrial Components,3897.17,45,48,True,3,False,False
ORD-10833,2025-12-18,Supplier B (China),Air Freight,Industrial Components,517.1,30,31,True,1,False,False
ORD-10834,2025-07-14,Supplier A (Germany),Air Freight,Heavy Machinery,10143.71,45,51,True,6,False,False
ORD-10835,2025-06-04,Supplier D (India),Ocean Cargo,Heavy Machinery,2140.69,21,34,True,13,False,False
ORD-10836,2025-04-03,Supplier D (India),Ocean Cargo,Industrial Components,2998.43,30,31,True,1,False,False
ORD-10837,2025-06-09,Supplier D (India),Express Courier,Industrial Components,8716.93,30,31,True,1,False,False
ORD-10838,2025-03-02,Supplier B (China),Ocean Cargo,Electronics,5406.17,21,23,True,2,False,False
ORD-10839,2025-05-02,Supplier B (China),Ocean Cargo,Industrial Components,3454.95,30,29,False,0,False,True
ORD-10840,2025-02-20,Supplier A (Germany),Ocean Cargo,Heavy Machinery,963.69,14,12,False,0,False,True
ORD-10841,2025-10-04,Supplier A (Germany),Ocean Cargo,Raw Materials,13913.94,21,20,False,0,False,True
ORD-10842,2025-01-05,Supplier D (India),Express Courier,Industrial Components,8764.49,21,24,True,3,False,False
ORD-10843,2025-04-02,Supplier D (India),Air Freight,Electronics,25452.7,14,25,True,11,False,False
ORD-10844,2025-06-19,Supplier C (USA),Ocean Cargo,Electronics,3050.0,45,47,True,2,False,False
ORD-10845,2025-11-13,Supplier D (India),Rail Freight,Electronics,1535.24,45,47,True,2,False,False
ORD-10846,2025-01-22,Supplier C (USA),Express Courier,Raw Materials,10892.22,45,57,True,12,False,False
ORD-10847,2025-11-22,Supplier B (China),Ocean Cargo,Industrial Components,4228.29,30,34,True,4,False,False
ORD-10848,2025-01-01,Supplier B (China),Ocean Cargo,Industrial Components,8123.66,14,12,False,0,False,True
ORD-10849,2025-05-13,Supplier E (Vietnam),Air Freight,Industrial Components,17960.54,21,21,False,0,False,True
ORD-10850,2025-08-21,Supplier A (Germany),Ocean Cargo,Raw Materials,6704.42,21,34,True,13,False,False
ORD-10851,2025-01-12,Supplier E (Vietnam),Express Courier,Raw Materials,5618.61,21,25,True,4,False,False
ORD-10852,2025-12-12,Supplier D (India),Ocean Cargo,Heavy Machinery,5907.64,30,38,True,8,False,False
ORD-10853,2025-02-15,Supplier A (Germany),Air Freight,Electronics,1326.37,30,34,True,4,False,False
ORD-10854,2025-02-03,Supplier C (USA),Air Freight,Electronics,11925.46,45,50,True,5,False,False
ORD-10855,2025-03-19,Supplier D (India),Air Freight,Industrial Components,12552.42,30,31,True,1,False,False
ORD-10856,2025-08-06,Supplier C (USA),Air Freight,Raw Materials,7513.5,45,46,True,1,False,False
ORD-10857,2025-10-28,Supplier E (Vietnam),Air Freight,Raw Materials,1462.17,45,44,False,0,False,True
ORD-10858,2025-03-14,Supplier E (Vietnam),Ocean Cargo,Industrial Components,4460.79,21,22,True,1,False,False
ORD-10859,2025-10-09,Supplier B (China),Air Freight,Industrial Components,15534.53,30,33,True,3,False,False
ORD-10860,2025-09-06,Supplier B (China),Air Freight,Heavy Machinery,3125.65,45,46,True,1,False,False
ORD-10861,2025-02-16,Supplier E (Vietnam),Ocean Cargo,Electronics,12675.2,14,13,False,0,False,True
ORD-10862,2025-05-01,Supplier C (USA),Air Freight,Electronics,5136.24,14,14,False,0,False,True
ORD-10863,2025-08-02,Supplier A (Germany),Air Freight,Electronics,8690.65,30,30,False,0,False,True
ORD-10864,2025-08-27,Supplier A (Germany),Ocean Cargo,Heavy Machinery,3534.36,21,24,True,3,False,False
ORD-10865,2025-02-25,Supplier C (USA),Air Freight,Industrial Components,5257.99,21,21,False,0,False,True
ORD-10866,2025-12-16,Supplier E (Vietnam),Ocean Cargo,Industrial Components,6970.01,45,45,False,0,False,True
ORD-10867,2025-04-17,Supplier D (India),Air Freight,Electronics,2066.09,30,31,True,1,False,False
ORD-10868,2025-11-15,Supplier C (USA),Express Courier,Electronics,6118.86,14,13,False,0,False,True
ORD-10869,2025-02-17,Supplier A (Germany),Rail Freight,Heavy Machinery,572.02,45,43,False,0,False,True
ORD-10870,2025-03-02,Supplier B (China),Express Courier,Raw Materials,3037.53,45,45,False,0,False,True
ORD-10871,2025-12-03,Supplier D (India),Ocean Cargo,Raw Materials,7593.94,7,6,False,0,False,True
ORD-10872,2025-01-26,Supplier A (Germany),Express Courier,Electronics,12042.66,30,30,False,0,False,True
ORD-10873,2025-10-19,Supplier B (China),Ocean Cargo,Heavy Machinery,7173.88,45,49,True,4,False,False
ORD-10874,2025-09-14,Supplier A (Germany),Air Freight,Electronics,1616.06,14,16,True,2,False,False
ORD-10875,2025-01-08,Supplier C (USA),Ocean Cargo,Raw Materials,11229.35,7,11,True,4,False,False
ORD-10876,2025-04-23,Supplier E (Vietnam),Express Courier,Electronics,1975.7,14,16,True,2,False,False
ORD-10877,2025-12-21,Supplier B (China),Ocean Cargo,Raw Materials,8033.37,21,25,True,4,False,False
ORD-10878,2025-09-10,Supplier B (China),Air Freight,Raw Materials,2029.07,7,12,True,5,False,False
ORD-10879,2025-06-29,Supplier C (USA),Express Courier,Raw Materials,2647.67,7,11,True,4,False,False
ORD-10880,2025-07-26,Supplier E (Vietnam),Express Courier,Industrial Components,2286.83,45,45,False,0,False,True
ORD-10881,2025-10-30,Supplier A (Germany),Air Freight,Industrial Components,5492.65,21,25,True,4,False,False
ORD-10882,2025-05-07,Supplier B (China),Ocean Cargo,Electronics,4203.08,45,43,False,0,False,True
ORD-10883,2025-02-25,Supplier B (China),Air Freight,Raw Materials,7384.42,30,30,False,0,False,True
ORD-10884,2025-08-02,Supplier D (India),Express Courier,Industrial Components,4842.04,14,16,True,2,False,False
ORD-10885,2025-01-14,Supplier B (China),Air Freight,Electronics,1459.28,14,16,True,2,False,False
ORD-10886,2025-01-28,Supplier A (Germany),Ocean Cargo,Electronics,6128.16,45,44,False,0,False,True
ORD-10887,2025-03-19,Supplier C (USA),Express Courier,Electronics,1200.23,14,18,True,4,False,False
ORD-10888,2025-08-04,Supplier D (India),Ocean Cargo,Electronics,2423.38,14,15,True,1,False,False
ORD-10889,2025-12-31,Supplier A (Germany),Ocean Cargo,Electronics,3673.39,30,31,True,1,False,False
ORD-10890,2025-06-03,Supplier D (India),Ocean Cargo,Heavy Machinery,3475.3,21,20,False,0,False,True
ORD-10891,2025-01-14,Supplier A (Germany),Air Freight,Raw Materials,1315.63,7,5,False,0,False,True
ORD-10892,2025-07-06,Supplier C (USA),Ocean Cargo,Electronics,14719.49,45,48,True,3,True,False
ORD-10893,2025-11-08,Supplier B (China),Air Freight,Heavy Machinery,18368.68,45,47,True,2,False,False
ORD-10894,2025-01-07,Supplier D (India),Ocean Cargo,Raw Materials,29751.06,30,28,False,0,False,True
ORD-10895,2025-01-03,Supplier B (China),Air Freight,Industrial Components,12309.43,30,33,True,3,False,False
ORD-10896,2025-04-21,Supplier D (India),Ocean Cargo,Electronics,3581.88,7,9,True,2,False,False
ORD-10897,2025-08-26,Supplier D (India),Rail Freight,Heavy Machinery,3532.84,21,24,True,3,False,False
ORD-10898,2025-12-29,Supplier C (USA),Rail Freight,Industrial Components,3380.18,45,49,True,4,False,False
ORD-10899,2025-08-27,Supplier D (India),Ocean Cargo,Heavy Machinery,24064.91,30,34,True,4,False,False
ORD-10900,2025-10-01,Supplier D (India),Air Freight,Raw Materials,4480.84,45,46,True,1,False,False
ORD-10901,2025-10-21,Supplier A (Germany),Ocean Cargo,Raw Materials,13566.87,14,14,False,0,False,True
ORD-10902,2025-08-15,Supplier B (China),Express Courier,Industrial Components,12748.23,45,44,False,0,True,False
ORD-10903,2025-01-15,Supplier E (Vietnam),Air Freight,Heavy Machinery,5719.51,21,21,False,0,False,True
ORD-10904,2025-07-11,Supplier A (Germany),Rail Freight,Electronics,1538.69,21,19,False,0,False,True
ORD-10905,2025-04-29,Supplier D (India),Ocean Cargo,Electronics,4559.03,45,47,True,2,False,False
ORD-10906,2025-01-28,Supplier E (Vietnam),Rail Freight,Industrial Components,5527.95,14,15,True,1,False,False
ORD-10907,2025-07-21,Supplier A (Germany),Express Courier,Industrial Components,13661.5,21,26,True,5,False,False
ORD-10908,2025-02-08,Supplier C (USA),Express Courier,Industrial Components,4991.87,30,36,True,6,False,False
ORD-10909,2025-09-30,Supplier B (China),Ocean Cargo,Heavy Machinery,1868.92,45,52,True,7,False,False
ORD-10910,2025-08-19,Supplier C (USA),Air Freight,Electronics,10832.74,14,12,False,0,False,True
ORD-10911,2025-03-27,Supplier A (Germany),Ocean Cargo,Electronics,4096.82,30,30,False,0,False,True
ORD-10912,2025-05-06,Supplier A (Germany),Ocean Cargo,Electronics,641.49,45,44,False,0,False,True
ORD-10913,2025-10-27,Supplier C (USA),Air Freight,Industrial Components,6374.03,14,14,False,0,False,True
ORD-10914,2025-01-25,Supplier D (India),Ocean Cargo,Electronics,7336.5,30,30,False,0,False,True
ORD-10915,2025-05-25,Supplier D (India),Ocean Cargo,Raw Materials,2504.01,21,25,True,4,False,False
ORD-10916,2025-01-13,Supplier B (China),Ocean Cargo,Industrial Components,4214.83,45,45,False,0,False,True
ORD-10917,2025-07-31,Supplier A (Germany),Ocean Cargo,Electronics,8317.97,45,45,False,0,False,True
ORD-10918,2025-01-25,Supplier C (USA),Air Freight,Heavy Machinery,6408.8,21,19,False,0,False,True
ORD-10919,2025-03-09,Supplier A (Germany),Rail Freight,Industrial Components,1407.93,7,8,True,1,False,False
ORD-10920,2025-03-08,Supplier E (Vietnam),Air Freight,Raw Materials,13397.72,30,37,True,7,False,False
ORD-10921,2025-08-21,Supplier D (India),Ocean Cargo,Raw Materials,19246.11,21,22,True,1,False,False
ORD-10922,2025-04-19,Supplier D (India),Ocean Cargo,Heavy Machinery,3267.74,45,45,False,0,False,True
ORD-10923,2025-05-26,Supplier E (Vietnam),Express Courier,Heavy Machinery,1066.46,30,35,True,5,False,False
ORD-10924,2025-04-21,Supplier A (Germany),Air Freight,Industrial Components,9107.83,30,29,False,0,False,True
ORD-10925,2025-08-16,Supplier D (India),Ocean Cargo,Industrial Components,2868.45,7,11,True,4,False,False
ORD-10926,2025-04-21,Supplier B (China),Ocean Cargo,Raw Materials,7542.88,45,51,True,6,False,False
ORD-10927,2025-02-03,Supplier E (Vietnam),Air Freight,Heavy Machinery,28616.43,14,23,True,9,False,False
ORD-10928,2025-04-21,Supplier B (China),Ocean Cargo,Industrial Components,1426.46,7,14,True,7,False,False
ORD-10929,2025-09-21,Supplier D (India),Rail Freight,Raw Materials,2598.54,7,8,True,1,False,False
ORD-10930,2025-08-24,Supplier D (India),Rail Freight,Heavy Machinery,4206.63,14,12,False,0,True,False
ORD-10931,2025-03-24,Supplier A (Germany),Air Freight,Raw Materials,13812.69,14,14,False,0,False,True
ORD-10932,2025-02-11,Supplier B (China),Air Freight,Electronics,84498.89,7,8,True,1,False,False
ORD-10933,2025-04-11,Supplier D (India),Ocean Cargo,Heavy Machinery,5988.93,30,30,False,0,False,True
ORD-10934,2025-01-06,Supplier B (China),Ocean Cargo,Industrial Components,1331.71,21,22,True,1,False,False
ORD-10935,2025-06-29,Supplier B (China),Air Freight,Industrial Components,3727.83,21,20,False,0,False,True
ORD-10936,2025-10-09,Supplier A (Germany),Air Freight,Electronics,2644.16,7,8,True,1,False,False
ORD-10937,2025-11-16,Supplier A (Germany),Rail Freight,Heavy Machinery,8754.02,30,30,False,0,False,True
ORD-10938,2025-08-14,Supplier D (India),Rail Freight,Raw Materials,6644.25,14,13,False,0,False,True
ORD-10939,2025-11-11,Supplier C (USA),Air Freight,Industrial Components,2135.7,7,5,False,0,False,True
